768530,549500,186500,TQ4950086500,51.557577,0.15515904
768531,550500,186500,TQ5050086500,51.557311,0.16957305
768532,551500,186500,TQ5150086500,51.557044,0.18398684
768533,552500,186500,TQ5250086500,51.556774,0.19840041
768534,553500,186500,TQ5350086500,51.556503,0.21281376
769181,510500,185500,TQ1050085500,51.557570,-0.40745887
769182,511500,185500,TQ1150085500,51.557373,-0.39304019
769183,512500,185500,TQ1250085500,51.557175,-0.37862168
769184,513500,185500,TQ1350085500,51.556975,-0.36420333
769185,514500,185500,TQ1450085500,51.556773,-0.34978515
769186,515500,185500,TQ1550085500,51.556569,-0.33536714
769187,516500,185500,TQ1650085500,51.556364,-0.32094930
769188,517500,185500,TQ1750085500,51.556157,-0.30653163
769189,518500,185500,TQ1850085500,51.555948,-0.29211414
769190,519500,185500,TQ1950085500,51.555737,-0.27769681
769191,520500,185500,TQ2050085500,51.555524,-0.26327967
769192,521500,185500,TQ2150085500,51.555310,-0.24886270
769193,522500,185500,TQ2250085500,51.555094,-0.23444591
769194,523500,185500,TQ2350085500,51.554876,-0.22002930
769195,524500,185500,TQ2450085500,51.554657,-0.20561288
769196,525500,185500,TQ2550085500,51.554435,-0.19119663
769197,526500,185500,TQ2650085500,51.554212,-0.17678058
769198,527500,185500,TQ2750085500,51.553987,-0.16236470
769199,528500,185500,TQ2850085500,51.553761,-0.14794902
769200,529500,185500,TQ2950085500,51.553532,-0.13353353
769201,530500,185500,TQ3050085500,51.553302,-0.11911822
769202,531500,185500,TQ3150085500,51.553070,-0.10470311
769203,532500,185500,TQ3250085500,51.552836,-0.090288193
769204,533500,185500,TQ3350085500,51.552601,-0.075873471
769205,534500,185500,TQ3450085500,51.552363,-0.061458945
769206,535500,185500,TQ3550085500,51.552124,-0.047044617
769207,536500,185500,TQ3650085500,51.551883,-0.032630489
769208,537500,185500,TQ3750085500,51.551641,-0.018216562
769209,538500,185500,TQ3850085500,51.551397,-0.0038028372
769210,539500,185500,TQ3950085500,51.551150,0.010610683
769211,540500,185500,TQ4050085500,51.550902,0.025023998
769212,541500,185500,TQ4150085500,51.550653,0.039437106
769213,542500,185500,TQ4250085500,51.550401,0.053850006
769214,543500,185500,TQ4350085500,51.550148,0.068262696
769215,544500,185500,TQ4450085500,51.549893,0.082675175
769216,545500,185500,TQ4550085500,51.549636,0.097087440
769217,546500,185500,TQ4650085500,51.549378,0.11149949
769218,547500,185500,TQ4750085500,51.549118,0.12591133
769219,548500,185500,TQ4850085500,51.548856,0.14032295
769220,549500,185500,TQ4950085500,51.548592,0.15473435
769221,550500,185500,TQ5050085500,51.548326,0.16914553
769222,551500,185500,TQ5150085500,51.548059,0.18355648
769223,552500,185500,TQ5250085500,51.547790,0.19796722
769224,553500,185500,TQ5350085500,51.547519,0.21237773
769871,510500,184500,TQ1050084500,51.548582,-0.40777271
769872,511500,184500,TQ1150084500,51.548385,-0.39335687
769873,512500,184500,TQ1250084500,51.548187,-0.37894120
769874,513500,184500,TQ1350084500,51.547987,-0.36452569
769875,514500,184500,TQ1450084500,51.547785,-0.35011035
769876,515500,184500,TQ1550084500,51.547582,-0.33569518
769877,516500,184500,TQ1650084500,51.547376,-0.32128017
769878,517500,184500,TQ1750084500,51.547169,-0.30686534
769879,518500,184500,TQ1850084500,51.546960,-0.29245069
769880,519500,184500,TQ1950084500,51.546750,-0.27803620
769881,520500,184500,TQ2050084500,51.546537,-0.26362189
769882,521500,184500,TQ2150084500,51.546323,-0.24920776
769883,522500,184500,TQ2250084500,51.546107,-0.23479381
769884,523500,184500,TQ2350084500,51.545889,-0.22038004
